Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
04/09/2015,04:41:00,MCP,"4th district, Wheaton",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,GEORGIA AVE / WELLER RD,39.058333333333294,-77.0492633333333,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2007.0,LAND ROVER,RANGE ROVER,SILVER,Citation,21-901.1(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0583333333333, -77.0492633333333)"
04/09/2015,04:41:00,MCP,"4th district, Wheaton",STOPPING VEH. IN INTERSECTION,GEORGIA AVE / WELLER RD,39.058333333333294,-77.0492633333333,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2007.0,LAND ROVER,RANGE ROVER,SILVER,Citation,21-1003(d),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0583333333333, -77.0492633333333)"
04/09/2015,04:37:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 49/30,SB GEORGIA AVE/OLANWOOD DRIVE,39.154908333333296,-77.0672016666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008.0,TOYOTA,PRIUS,SILVER,Warning,21-801(a),Transportation Article,No,OTHER,M,BROOKEVILLE,MD,MD,Q - Marked Laser,"(39.1549083333333, -77.0672016666667)"
04/09/2015,04:23:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 48/30,NB GEORGIA AVE/HILLCREST AVE,39.16231,-77.06231,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000.0,HONDA,ODESSY,MULTICOLOR,Warning,21-801(a),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.16231, -77.06231)"
04/09/2015,03:56:00,MCP,"6th district, Gaithersburg / Montgomery Village",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,MONTGOMERY VILLAGE AVE AND LOST KNIFE RD,39.1596783333333,-77.20079,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,MERZ,4S,WHITE,Warning,21-801.1,Transportation Article,No,WHITE,F,MONTGOMERY VILLAGE,MD,MD,Q - Marked Laser,"(39.1596783333333, -77.20079)"
04/09/2015,03:56:00,MCP,"3rd district, Silver Spring",DRIVING  MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,FLOWER AVE/ PINEY BRANCH,39.004740000000005,-77.0223633333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994.0,HONDA,2D,GREEN,Warning,16-101(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.00474, -77.0223633333333)"
04/09/2015,03:56:00,MCP,"3rd district, Silver Spring",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,FLOWER AVE/ PINEY BRANCH,39.004740000000005,-77.0223633333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994.0,HONDA,2D,GREEN,Warning,21-1104(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.00474, -77.0223633333333)"
04/09/2015,03:56:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,FLOWER AVE/ PINEY BRANCH,39.004740000000005,-77.0223633333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994.0,HONDA,2D,GREEN,Warning,16-303(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.00474, -77.0223633333333)"
04/09/2015,03:45:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,MONTGOMERY VILLAGE AVE AND LOST KNIFE RD,39.159815,-77.2012166666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,BUIC,4S,GRAY,Citation,21-1104(c),Transportation Article,No,BLACK,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.159815, -77.2012166666667)"
04/09/2015,03:45:00,MCP,"6th district, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 50 MPH IN A POSTED 35 MPH ZONE,MONTGOMERY VILLAGE AVE AND LOST KNIFE RD,39.159815,-77.2012166666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,BUIC,4S,GRAY,Citation,21-801.1,Transportation Article,No,BLACK,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.159815, -77.2012166666667)"
04/09/2015,02:50:00,MCP,"4th district, Wheaton",DRIVING  MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,SB GEORGIA AVE / WELLER RD,39.06589,-77.05865666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,HYUN,TK,WHITE,Citation,16-101(a),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06589, -77.0586566666667)"
04/09/2015,02:50:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON REVOKED LICENSE AND PRIVILEGE,SB GEORGIA AVE / WELLER RD,39.06589,-77.05865666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,HYUN,TK,WHITE,Citation,16-303(d),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06589, -77.0586566666667)"
04/09/2015,02:50:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,SB GEORGIA AVE / WELLER RD,39.06589,-77.05865666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,HYUN,TK,WHITE,Citation,16-303(c),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06589, -77.0586566666667)"
04/09/2015,02:50:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",SB GEORGIA AVE / WELLER RD,39.06589,-77.05865666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,HYUN,TK,WHITE,Citation,16-303(h),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06589, -77.0586566666667)"
04/09/2015,02:50:00,MCP,"4th district, Wheaton",TAILLIGHT MARKER LIGHT INOPERATIVE,SB GEORGIA AVE / WELLER RD,39.06589,-77.05865666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,HYUN,TK,WHITE,Warning,11-393.9,Maryland Rules,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06589, -77.0586566666667)"
01/15/2015,22:09:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,RT 27/BRINK RD,39.2111,-77.2393233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,SUBARU,FORRESSTER,SILVER,Warning,21-801.1,Transportation Article,No,WHITE,F,DAMASCUS,MD,MD,A - Marked Patrol,"(39.2111, -77.2393233333333)"
04/09/2015,02:48:00,MCP,"2nd district, Bethesda",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,BROOKVILLE  RD AT LYTTONSVILLE PL,39.0003466666667,-77.0543416666667,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2002.0,HONDA,ACCORD,RED,Warning,21-301(a),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0003466666667, -77.0543416666667)"
04/09/2015,02:41:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,NEW HAMPSHIRE AVE/GOLDMINE ROAD,39.149285,-77.0140733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,HYUNDAI,SONATA,GRAY,Warning,22-226(a),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.149285, -77.0140733333333)"
04/09/2015,02:40:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,GERMANTOWN RD/ CLOPPER RD,39.16685,-77.2807566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997.0,SUBA,SW,GREEN,Citation,21-204(d),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.16685, -77.2807566666667)"
04/09/2015,02:31:00,MCP,"5th district, Germantown",TAILLIGHTS (*),118 @ WISTERIA DR,39.176286666666705,-77.2711566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,FORD,TK,WHITE,ESERO,56*,,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1762866666667, -77.2711566666667)"
04/09/2015,02:19:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,118/DAWSON FARM,39.1703,-77.2785366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005.0,NISS,4S,GRAY,Warning,21-801.1,Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.1703, -77.2785366666667)"
04/09/2015,02:09:00,MCP,"2nd district, Bethesda",WINDOW TINT,CONNECTICUT AVE AT DENFELD AVE,39.0387633333333,-77.07570333333331,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012.0,FORD,MUSTANG,WHITE,ESERO,61,,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0387633333333, -77.0757033333333)"
04/09/2015,02:09:00,MCP,"5th district, Germantown",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,BLUNT RD @ SCENERY DR,39.1944533333333,-77.2456766666667,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,2005.0,FORD,TK,GOLD,Citation,21-301(a),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1944533333333, -77.2456766666667)"
04/09/2015,02:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,MUDDY BRANCH / GREAT SENECA HWY,39.1085766666667,-77.21274,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,TOYOTA,MATRIX,"BLUE, LIGHT",Citation,21-204(d),Transportation Article,No,ASIAN,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.1085766666667, -77.21274)"
04/09/2015,02:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MUDDY BRANCH / GREAT SENECA HWY,39.1085766666667,-77.21274,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,TOYOTA,MATRIX,"BLUE, LIGHT",Citation,21-204(b),Transportation Article,No,ASIAN,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.1085766666667, -77.21274)"
04/09/2015,02:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",VIOLATING PROVISIONAL LIC. RESTRICTION,MUDDY BRANCH / GREAT SENECA HWY,39.1085766666667,-77.21274,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,TOYOTA,MATRIX,"BLUE, LIGHT",Citation,16-113(i),Transportation Article,No,ASIAN,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.1085766666667, -77.21274)"
04/09/2015,01:41:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,SB GEORGIA AVE / HATHAWAY RD,39.0671066666667,-77.06013,No,No,No,No,No,No,No,No,No,No,WV,02 - Automobile,2004.0,BMW,745I,SILVER,Warning,22-204(f),Transportation Article,No,BLACK,M,UPPER MALBORO,MD,MD,A - Marked Patrol,"(39.0671066666667, -77.06013)"
04/09/2015,01:41:00,MCP,"4th district, Wheaton",FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.,SB GEORGIA AVE / HATHAWAY RD,39.0671066666667,-77.06013,No,No,No,No,No,No,No,No,No,No,WV,02 - Automobile,2004.0,BMW,745I,SILVER,Warning,22-203(b),Transportation Article,No,BLACK,M,UPPER MALBORO,MD,MD,A - Marked Patrol,"(39.0671066666667, -77.06013)"
04/09/2015,01:33:00,MCP,"2nd district, Bethesda",HEADLIGHTS (*),CONNECTICUT AVE AT PLYERS MILL RD,39.0288066666667,-77.07600500000001,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,HONDA,ODYSSEY,SILVER,ESERO,55*,,No,WHITE,F,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0288066666667, -77.076005)"
04/09/2015,01:28:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 76/50,WB MD 200 / LAYHILL ROAD,39.118973333333294,-77.078,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015.0,TOYOTA,RAV4,GRAY,Warning,21-801(a),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.1189733333333, -77.078)"
04/09/2015,01:25:00,MCP,"2nd district, Bethesda",FAILURE TO DISPLAY & REFLECT RED COLOR LIGHT ON REAR LAMPS AND REFLECTORS AS REQ.,CONNECTICUT AVE AT MONTROSE DRW,39.0015766666667,-77.0769733333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2009.0,TOYOTA,PRIUS,SILVER,Warning,22-209(b),Transportation Article,No,OTHER,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0015766666667, -77.0769733333333)"
04/09/2015,01:24:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,RIDGE RD @ OBSERVATION DR,39.1944533333333,-77.2456766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008.0,TOYT,TK,SILVER,Warning,21-204(b),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1944533333333, -77.2456766666667)"
04/09/2015,01:24:00,MCP,"5th district, Germantown",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,RIDGE RD @ OBSERVATION DR,39.1944533333333,-77.2456766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008.0,TOYT,TK,SILVER,Warning,16-116(a),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1944533333333, -77.2456766666667)"
10/13/2014,01:52:00,MCP,"1st district, Rockville",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,EB MONTROSE PKWY/EAST JEFFERSON ST,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013.0,FORD,EXPLORER,SILVER,Warning,21-204(b),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,
04/09/2015,01:14:00,MCP,Headquarters and Special Operations,DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,CRYSTAL ROCK DR @ CENTURY BLVD,39.1122083333333,-77.2385,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999.0,ACURA,3.5 RL 4D,BLACK,Warning,21-204(b),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1122083333333, -77.2385)"
04/09/2015,01:14:00,MCP,Headquarters and Special Operations,WINDOW TINT,CRYSTAL ROCK DR @ CENTURY BLVD,39.1122083333333,-77.2385,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999.0,ACURA,3.5 RL 4D,BLACK,ESERO,61,,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1122083333333, -77.2385)"
04/09/2015,01:13:00,MCP,"2nd district, Bethesda",DRIVER CHANGING LANES WHEN UNSAFE,CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-309(b),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
10/13/2014,01:39:00,MCP,"1st district, Rockville",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,EB MONTROSE PKWY/EAST JEFFERSON ST,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2013.0,MERCEDES BENZ,SPRINTER,WHITE,Warning,21-204(b),Transportation Article,No,HISPANIC,M,ANNANDALE,VA,VA,A - Marked Patrol,
10/13/2014,01:37:00,MCP,"1st district, Rockville",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,EB MONTROSE PKWY/EAST JEFFERSON ST,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014.0,TOYOTA,4S,GRAY,Warning,21-204(b),Transportation Article,No,WHITE,M,COLUMBIA,MD,MD,A - Marked Patrol,
04/09/2015,01:13:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-201(a1),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
04/09/2015,01:13:00,MCP,"2nd district, Bethesda",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-902(a2),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
04/09/2015,01:13:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-801(a),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
04/09/2015,01:13:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-902(a1),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
04/09/2015,01:13:00,MCP,"2nd district, Bethesda",DRIVING WHILE IMPAIRED BY ALCOHOL,CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-902(b1),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
04/09/2015,01:13:00,MCP,"2nd district, Bethesda","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-901.1(b),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
04/09/2015,01:13:00,MCP,"2nd district, Bethesda",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,CONNECTICUT AVE @ NEWLANDS ST,38.984815000000005,-77.0927533333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002.0,CHRYSLER,TOWN & COUNTRY,GRAY,Citation,21-901.1(a),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.984815, -77.0927533333333)"
04/09/2015,01:11:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,GEORGIA AVE @ SLIGO AVENUE,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2007.0,INFINITI,G35,SILVER,Warning,21-801.1,Transportation Article,No,BLACK,M,RICHMOND,VA,VA,B - Unmarked Patrol,
04/09/2015,01:11:00,MCP,"2nd district, Bethesda",STOPPING VEH. ON CROSSWALK,GEORGIA AVE @ SLIGO AVENUE,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2007.0,INFINITI,G35,SILVER,Warning,21-1003(e),Transportation Article,No,BLACK,M,RICHMOND,VA,VA,B - Unmarked Patrol,
04/09/2015,01:11:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,118/DAWSON FARM,39.1691,-77.27946,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,1999.0,BMW,2S,BRONZE,Warning,21-801.1,Transportation Article,No,WHITE,F,HELLERTOWN,PA,PA,Q - Marked Laser,"(39.1691, -77.27946)"
04/09/2015,01:08:00,MCP,"4th district, Wheaton",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,SB GEORGIA AVE / GEORGIAN WOODS PL,39.05608,-77.0500883333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004.0,VOLVO,S60,SILVER,Warning,13-411(a),Transportation Article,No,WHITE,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.05608, -77.0500883333333)"
04/09/2015,01:06:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,SENECA MEADOWS PKWY/ OBSERVATION DR,39.1987116666667,-77.25648833333331,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001.0,CHRYSLER,TOWN & COUNTRY,RED,Warning,21-204(d),Transportation Article,No,WHITE,M,GERMANTOWN,MD,NY,A - Marked Patrol,"(39.1987116666667, -77.2564883333333)"
04/09/2015,01:06:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 48 MPH IN A POSTED 40 MPH ZONE,RIDGE RD / PREAKNESS DR,39.260121666666706,-77.22300666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,AUDI,S5,GRAY,Citation,21-801.1,Transportation Article,No,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.2601216666667, -77.2230066666667)"
04/09/2015,01:06:00,MCP,"5th district, Germantown","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",SENECA MEADOWS PKWY/ OBSERVATION DR,39.1987116666667,-77.25648833333331,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001.0,CHRYSLER,TOWN & COUNTRY,RED,Warning,22-201.1,Transportation Article,No,WHITE,M,GERMANTOWN,MD,NY,A - Marked Patrol,"(39.1987116666667, -77.2564883333333)"
04/09/2015,01:06:00,MCP,"5th district, Germantown",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,RIDGE RD / PREAKNESS DR,39.260121666666706,-77.22300666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,AUDI,S5,GRAY,Citation,16-105(b1),Transportation Article,No,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.2601216666667, -77.2230066666667)"
04/09/2015,01:06:00,MCP,"5th district, Germantown",HOLDER OF LEARNER'S PERMIT DRIVING WITH UN- AUTHORIZED PERSON OCCUPYING FRONT SEAT,RIDGE RD / PREAKNESS DR,39.260121666666706,-77.22300666666669,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009.0,AUDI,S5,GRAY,Citation,16-105(b2),Transportation Article,No,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.2601216666667, -77.2230066666667)"
04/09/2015,01:05:00,MCP,"5th district, Germantown",FAILURE TO APPLY FOR UNAFFIXED TABS)TO REPLACE DAMAGED TABS,RIDGE ROAD AND FREDERICK RD,39.20470833333329,-77.2450133333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,PORSCHE,CAYENNE,SILVER,Warning,13-415(c),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.2047083333333, -77.2450133333333)"
04/09/2015,01:05:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RIDGE ROAD AND FREDERICK RD,39.20470833333329,-77.2450133333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,PORSCHE,CAYENNE,SILVER,Warning,13-409(b),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.2047083333333, -77.2450133333333)"
04/09/2015,01:05:00,MCP,"5th district, Germantown",HEADLIGHTS (*),RIDGE ROAD AND FREDERICK RD,39.20470833333329,-77.2450133333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010.0,PORSCHE,CAYENNE,SILVER,ESERO,55*,,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.2047083333333, -77.2450133333333)"
04/09/2015,01:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,DARNESTOWN RD/ORCHARD DR,39.1165566666667,-77.248965,No,No,No,No,No,No,No,No,No,No,VA,03 - Station Wagon,2013.0,TOYOTA,SIENNA,BLACK,Warning,21-201(a1),Transportation Article,No,WHITE,M,WOODBRIDGE,VA,VA,A - Marked Patrol,"(39.1165566666667, -77.248965)"
04/09/2015,00:56:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,GEORGIA AVE @ WINDHAM LN,39.03203,-77.0492616666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007.0,TOY0TA,COROLLA,BLACK,Warning,22-204(f),Transportation Article,No,HISPANIC,M,OLNEY,MD,MD,A - Marked Patrol,"(39.03203, -77.0492616666667)"
